bin, Red Channel, Green Channel, Blue Channel
0,12,0,12
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,0,0,0
89,0,0,0
90,0,0,0
91,0,0,0
92,0,0,0
93,0,0,0
94,0,0,0
95,0,0,0
96,0,0,1
97,0,0,1
98,0,0,1
99,0,0,0
100,0,0,0
101,0,1,0
102,0,1,1
103,0,1,2
104,0,0,1
105,0,0,2
106,0,0,2
107,0,1,3
108,0,2,2
109,0,1,2
110,0,4,0
111,0,2,1
112,0,2,2
113,0,4,3
114,0,2,1
115,0,0,3
116,0,3,1
117,0,3,2
118,0,2,0
119,0,1,4
120,0,3,0
121,0,10,3
122,0,5,3
123,0,7,5
124,0,7,3
125,0,9,4
126,1,1,5
127,1,14,6
128,1,18,10
129,0,8,5
130,0,10,15
131,0,25,5
132,1,18,7
133,2,21,14
134,1,18,14
135,4,32,9
136,2,30,17
137,2,29,14
138,2,38,19
139,3,49,21
140,1,44,36
141,1,45,31
142,4,46,30
143,1,72,31
144,3,76,34
145,1,57,31
146,2,104,39
147,3,97,28
148,12,125,40
149,3,151,36
150,7,156,46
151,8,209,58
152,7,282,47
153,9,304,60
154,15,373,65
155,9,407,90
156,7,437,120
157,8,486,147
158,22,444,145
159,18,474,149
160,19,478,169
161,18,503,215
162,32,389,227
163,32,394,252
164,29,425,275
165,36,386,284
166,48,438,273
167,36,445,325
168,48,518,321
169,49,550,334
170,52,559,350
171,53,572,386
172,60,510,402
173,65,485,465
174,85,439,497
175,129,372,488
176,127,278,445
177,159,285,422
178,237,222,397
179,285,159,409
180,259,175,430
181,309,117,453
182,358,60,523
183,433,16,515
184,537,5,486
185,526,0,472
186,590,0,419
187,641,0,391
188,653,0,317
189,595,0,321
190,570,0,266
191,599,0,178
192,671,0,125
193,637,0,95
194,577,0,65
195,527,0,30
196,466,0,26
197,461,0,18
198,423,0,6
199,391,0,2
200,354,0,0
201,280,0,0
202,256,0,0
203,205,0,0
204,183,0,0
205,107,0,0
206,91,0,0
207,60,0,0
208,19,0,0
209,11,0,0
210,2,0,0
211,0,0,0
212,0,0,0
213,0,0,0
214,0,0,0
215,0,0,0
216,0,0,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,0,0
221,0,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,12,0
